report_id,report_date,strategy,direction,card_entry_mode,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,entry_session,entry_rule,fill_status,fill_time_broker,fill_price,R_points,risk_vs_card,unit,exit_price,exit_time_broker,exit_reason,R,notes
SPX-2026-07-27,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,3 units; Unit3 SL->entry+0.2R (7432.40) on TP2 fill,2026-07-28,A: market at 06:45 (better than card entry),FILLED,2026-07-28 06:45:00,7407.6,14.69,0.446,Unit 1,7392.91,2026-07-28 08:15:00,stopped out (TP1 reached later 2026-07-28 19:45:00),-1.0,
SPX-2026-07-27,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,3 units; Unit3 SL->entry+0.2R (7432.40) on TP2 fill,2026-07-28,A: market at 06:45 (better than card entry),FILLED,2026-07-28 06:45:00,7407.6,14.69,0.446,Unit 2,7392.91,2026-07-28 08:15:00,stopped out (TP2 reached later 2026-07-31 04:00:00),-1.0,
SPX-2026-07-27,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,3 units; Unit3 SL->entry+0.2R (7432.40) on TP2 fill,2026-07-28,A: market at 06:45 (better than card entry),FILLED,2026-07-28 06:45:00,7407.6,14.69,0.446,Unit 3,7392.91,2026-07-28 08:15:00,stopped out,-1.0,
SPX-2026-07-27,2026-07-27,Trade 3C - Momentum-Breakout (conditional upside),LONG,CONDITIONAL - confirmed close above 7598.01,7598.01,7409.11,7868.82,8012.48,,188.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-04,B: wait for entry -0.5R,NO FILL,,,,,All units,,,confirmed close 7603.2 on 2026-08-03; 06:45 price 7615.3 was worse than the card entry 7598.01; the -0.5R improvement level 7503.6 was not reached (session range from 06:45: 7604.5-7758.5).,0.0,
SPX-2026-07-28,2026-07-28,Trade 1 - Daily Directional,LONG,BUY LIMIT into the 7387-7394 shelf,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,3 units; Unit3 SL->entry+0.2R (7399) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,17.5,0.5,Unit 1,7357.0,2026-07-29 18:45:00,stopped out (TP1 reached later 2026-07-29 21:30:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 1 - Daily Directional,LONG,BUY LIMIT into the 7387-7394 shelf,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,3 units; Unit3 SL->entry+0.2R (7399) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,17.5,0.5,Unit 2,7357.0,2026-07-29 18:45:00,stopped out (TP2 reached later 2026-07-30 23:30:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 1 - Daily Directional,LONG,BUY LIMIT into the 7387-7394 shelf,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,3 units; Unit3 SL->entry+0.2R (7399) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,17.5,0.5,Unit 3,7357.0,2026-07-29 18:45:00,stopped out,-1.0,
SPX-2026-07-28,2026-07-28,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,3 units; Unit3 SL->entry+0.2R (7392) on TP2 fill; runner exit at pivot P,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,12.5,0.5,Unit 1,7362.0,2026-07-29 18:30:00,stopped out (TP1 reached later 2026-07-29 21:00:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,3 units; Unit3 SL->entry+0.2R (7392) on TP2 fill; runner exit at pivot P,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,12.5,0.5,Unit 2,7362.0,2026-07-29 18:30:00,stopped out (TP2 reached later 2026-07-29 21:45:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,3 units; Unit3 SL->entry+0.2R (7392) on TP2 fill; runner exit at pivot P,2026-07-29,B: limit at entry -0.5R = 7374.50 (did not chase),FILLED,2026-07-29 17:00:00,7374.5,12.5,0.5,Unit 3,7362.0,2026-07-29 18:30:00,stopped out,-1.0,
SPX-2026-07-28,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),LONG,BUY STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,3 units; Unit3 SL->entry+0.2R (7428.4) on TP2 fill,2026-07-29,B: limit at entry -0.5R = 7399.00 (did not chase),FILLED,2026-07-29 16:45:00,7399.0,21.0,0.5,Unit 1,7378.0,2026-07-29 17:00:00,stopped out (TP1 reached later 2026-07-29 21:45:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),LONG,BUY STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,3 units; Unit3 SL->entry+0.2R (7428.4) on TP2 fill,2026-07-29,B: limit at entry -0.5R = 7399.00 (did not chase),FILLED,2026-07-29 16:45:00,7399.0,21.0,0.5,Unit 2,7378.0,2026-07-29 17:00:00,stopped out (TP2 reached later 2026-07-30 23:00:00),-1.0,
SPX-2026-07-28,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),LONG,BUY STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,3 units; Unit3 SL->entry+0.2R (7428.4) on TP2 fill,2026-07-29,B: limit at entry -0.5R = 7399.00 (did not chase),FILLED,2026-07-29 16:45:00,7399.0,21.0,0.5,Unit 3,7378.0,2026-07-29 17:00:00,stopped out,-1.0,
SPX-2026-07-29,2026-07-29,Trade 1 - Daily Directional,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: direction score |-0.19| below the 0.25 threshold.,0.0,
SPX-2026-07-29,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-30,A: market-if-better,SKIPPED,2026-07-30 06:45:00,7344.2,,,All units,,,06:45 price 7344.2 is beyond the card stop 7399.39 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-29,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),LONG,CONDITIONAL - confirmed close above 7598.01,7598.01,7409.11,7868.82,8012.48,,188.9,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,2026-08-04,B: wait for entry -0.5R,NO FILL,,,,,All units,,,confirmed close 7603.2 on 2026-08-03; 06:45 price 7615.3 was worse than the card entry 7598.01; the -0.5R improvement level 7503.6 was not reached (session range from 06:45: 7604.5-7758.5).,0.0,
SPX-2026-07-30,2026-07-30,Trade 1 - Daily Directional,SHORT,MARKET @ 30 Jul daily-open anchor,7316.0,7401.0,7231.0,7146.0,7181.0,85.0,3 units; Unit3 SL->entry-0.2R (7299) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-07-31,A: market-if-better,SKIPPED,2026-07-31 06:45:00,7466.9,,,All units,,,06:45 price 7466.9 is beyond the card stop 7401.0 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-07-30,2026-07-30,Trade 2 - Pivot (regime-aware),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: all accessible pivot tiers uncorroborated.,0.0,
SPX-2026-07-30,2026-07-30,Trade 3C - Momentum-Breakout (conditional short),SHORT,CONDITIONAL - confirmed close below ~7283,7280.0,7408.0,7008.0,6865.0,,128.0,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,,conditional,NO TRIGGER,,,,,All units,,,confirming close beyond 7280.0 never printed,0.0,
SPX-2026-07-31,2026-07-31,Trade 1 - Daily Directional (breakout stop),LONG,BUY STOP,7455.0,7366.0,7510.0,7582.0,7650.0,89.0,3 units; Unit3 SL->entry+0.2R (7452) on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-08-03,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7534.2 was worse than the card entry 7455.0; the -0.5R improvement level 7410.5 was not reached (session range from 06:45: 7515.4-7609.4).,0.0,
SPX-2026-07-31,2026-07-31,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7405.0,7340.0,7476.0,7515.0,7560.0,65.0,3 units; Unit3 SL->entry+0.2R (7418) on TP2 fill; runner to R-extension,2026-08-03,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7534.2 was worse than the card entry 7405.0; the -0.5R improvement level 7372.5 was not reached (session range from 06:45: 7515.4-7609.4).,0.0,
SPX-2026-07-31,2026-07-31,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7412.0,7360.0,7464.0,7516.0,7570.0,52.0,3 units; Unit3 SL->entry+0.2R (7422.4) on TP2 fill; 3A structural override on 100%-ext break,2026-08-03,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7534.2 was worse than the card entry 7412.0; the -0.5R improvement level 7386.0 was not reached (session range from 06:45: 7515.4-7609.4).,0.0,
